,material_id,nsites,nelements,chemsys,band_gap,spacegroup.crystal_system,spacegroup.number,spacegroup.point_group
352,mp-555720,78,4,Dy-Hf-Mo-O,3.1921999999999997,monoclinic,15,2/m
353,mp-556500,14,4,Cl-F-N-O,1.6461000000000001,tetragonal,108,4mm
354,mp-557874,40,4,Ag-K-O-P,2.9067000000000003,monoclinic,14,2/m
355,mp-558638,28,4,F-Mo-O-Sm,3.854,monoclinic,14,2/m
356,mp-559617,32,3,B-Hf-O,4.4146,monoclinic,14,2/m
357,mp-568902,5,3,Co-Ge-Yb,0.0,tetragonal,139,4/mmm
358,mp-571143,8,2,Cl-Ti,0.03240000000000043,hexagonal,193,6/mmm
359,mp-574283,2,2,Gd-Te,0.0,cubic,225,m-3m
360,mp-607004,24,3,As-Ce-Se,0.0,orthorhombic,62,mmm
361,mp-6169,39,4,Ba-O-Si-Ta,3.0306999999999995,hexagonal,189,-6m2
362,mp-641775,34,3,In-N-Sr,0.0,cubic,225,m-3m
363,mp-6419,52,4,B-Ca-O-Si,5.6692,orthorhombic,62,mmm
364,mp-642331,34,3,Ca-In-N,0.0,cubic,225,m-3m
365,mp-6441,28,4,F-K-O-P,4.4668,orthorhombic,62,mmm
366,mp-6496,24,4,Ba-Cu-Na-O,0.0,orthorhombic,69,mmm
367,mp-683937,96,3,Ni-P-Sn,0.0,triclinic,2,-1
368,mp-690687,14,5,Ag-F-H-I-O,1.4591,monoclinic,4,2
369,mp-6978,4,3,Ho-O-Rb,3.673,trigonal,166,-3m
370,mp-7298,5,3,Cu-Li-P,0.0,tetragonal,139,4/mmm
371,mp-738639,174,4,Ba-Ir-O-Pd,0.0,monoclinic,5,2
372,mp-754844,12,3,Ir-Na-O,0.0,monoclinic,12,2/m
373,mp-8278,5,3,Ba-Mg-P,1.1325999999999996,trigonal,164,-3m
374,mp-849797,160,5,B-Br-C-H-S,4.5168,orthorhombic,19,222
375,mp-912,6,2,La-Pt,0.0,cubic,227,m-3m
376,mp-1017567,5,3,Hf-N-S,1.0769000000000002,trigonal,164,-3m
377,mp-1025294,7,3,As-Cd-Pd,0.0,tetragonal,123,4/mmm
378,mp-1057286,2,2,Cs-H,2.5878,cubic,225,m-3m
379,mp-1078547,8,3,Pt-Sn-Y,0.0,hexagonal,194,6/mmm
380,mp-1078908,10,3,Ca-Cd-P,1.2927000000000004,orthorhombic,36,mm2
381,mp-1080702,10,3,Ba-Cu-Sb,0.0,tetragonal,129,4/mmm
382,mp-1104325,14,2,Tb-Zn,0.0,orthorhombic,71,mmm
383,mp-1191905,22,3,Dy-Ni-Si,0.0,cubic,229,m-3m
384,mp-1193443,28,3,Co-Ga-Nd,0.0,orthorhombic,63,mmm
385,mp-1203253,32,2,N-S,0.6464,orthorhombic,62,mmm
386,mp-1203715,40,4,Cs-O-P-Ti,2.6919,triclinic,2,-1
387,mp-12105,3,2,O-Rb,0.0,tetragonal,139,4/mmm
388,mp-12271,20,3,Mg-O-Se,4.077500000000001,orthorhombic,62,mmm
389,mp-14029,72,4,Ag-Mo-O-P,2.1575,monoclinic,14,2/m
390,mp-15571,12,3,Au-K-Se,2.0961,trigonal,167,-3m
391,mp-15776,7,3,Ga-Se-Zn,1.4000999999999997,tetragonal,82,-4
392,mp-18420,40,3,Cr-Er-S,0.31149999999999967,orthorhombic,58,mmm
393,mp-18562,36,3,Na-Se-Si,2.4355,orthorhombic,63,mmm
394,mp-18806,22,3,B-Ni-O,0.0,orthorhombic,58,mmm
395,mp-19085,20,4,Ba-Mn-O-W,2.3107,cubic,225,-3m
396,mp-19894,18,3,Cr-O-W,1.6229999999999998,tetragonal,136,4/mmm
397,mp-24123,26,3,B-H-Rb,5.6422,cubic,202,m-3
398,mp-24719,2,2,H-Ni,0.0,cubic,225,m-3m
399,mp-28782,16,3,Na-P-S,2.552,tetragonal,114,-42m
400,mp-29885,42,3,Ni-P-Sn,0.0,trigonal,164,-3m
401,mp-30344,4,3,Ag-In-Li,0.0,cubic,216,-43m
402,mp-30403,4,3,Au-Li-Pb,0.0,cubic,216,-43m
403,mp-3285,34,3,Na-O-Ta,3.5073000000000003,trigonal,167,-3m
404,mp-3683,11,3,Cu-Ge-Ho,0.0,orthorhombic,71,mmm
405,mp-3834,5,3,Ba-O-Zr,3.4101999999999997,cubic,221,m-3m
406,mp-3869,5,3,B-Rh-Tb,0.0,cubic,221,m-3m
407,mp-3931,6,3,F-S-Sm,0.0,tetragonal,129,4/mmm
408,mp-4079,5,3,Al-C-Sc,0.0,cubic,221,m-3m
409,mp-504882,54,4,Ca-O-S-Sb,1.7638999999999996,monoclinic,15,2/m
410,mp-505236,21,4,Hg-O-P-V,0.0,triclinic,2,-1
411,mp-505794,48,4,Cl-H-N-Sc,3.8657,triclinic,2,-1
412,mp-542148,72,3,F-N-Sb,3.9604,monoclinic,15,2/m
413,mp-556434,20,4,Ag-Bi-P-S,1.1837999999999997,triclinic,2,-1
414,mp-557019,32,5,Cl-Er-O-Rb-Se,4.3166,monoclinic,14,2/m
415,mp-557122,12,4,Au-O-Rb-Se,1.5095,monoclinic,12,2/m
416,mp-557352,120,4,Ca-F-P-Xe,2.7179,orthorhombic,33,mm2
417,mp-559880,84,4,Ag-K-S-Sn,0.7928000000000002,orthorhombic,60,mmm
418,mp-567228,24,3,Na-P-Se,1.9743000000000002,orthorhombic,64,mmm
419,mp-567752,10,2,Cs-In,0.16280000000000028,tetragonal,119,-42m
420,mp-568062,4,3,Dy-Se-Tl,1.4308999999999998,trigonal,166,-3m
421,mp-568148,24,2,Pr-Zn,0.0,tetragonal,141,4/mmm
422,mp-568264,6,2,Se-Si,2.1816999999999998,orthorhombic,72,mmm
423,mp-569013,5,3,Au-Ho-Si,0.0,tetragonal,139,4/mmm
424,mp-601322,26,3,Ba-Ge-N,0.0,orthorhombic,59,mmm
425,mp-643004,12,4,Fe-H-Mg-Sr,1.7253,trigonal,164,-3m
426,mp-645514,34,3,Bi-Br-Rh,0.0,orthorhombic,70,mmm
427,mp-6456,32,4,Ge-Li-Nb-O,3.3859999999999997,orthorhombic,62,mmm
428,mp-649833,128,3,Ni-P-Tb,0.0,hexagonal,176,6/m
429,mp-680671,55,2,Mg-Zn,0.0,monoclinic,12,2/m
430,mp-695929,52,5,B-Br-Cs-H-S,4.9166,hexagonal,186,6mm
431,mp-697683,56,4,H-N-O-P,4.5076,monoclinic,14,2/m
432,mp-7089,6,3,K-Mg-Sb,1.2673999999999999,tetragonal,129,4/mmm
433,mp-7189,8,2,Al-Pd,0.0,cubic,198,23
434,mp-862840,24,3,In-Ni-Pr,0.0,orthorhombic,65,mmm
435,mp-866688,30,4,Cs-P-Pd-Se,1.4224,monoclinic,14,2/m
436,mp-8866,58,2,La-Se,0.5697000000000001,tetragonal,86,4/m
437,mp-9753,18,3,F-Na-Nb,0.29700000000000015,tetragonal,136,4/mmm
438,mp-10212,6,2,Ge-Sc,0.0,orthorhombic,63,mmm
439,mp-1025213,7,3,In-P-Pt,0.0,tetragonal,123,4/mmm
440,mp-1064469,4,3,C-Ni-Yb,0.0,orthorhombic,38,mm2
441,mp-1071627,6,3,La-Ni-Si,0.0,orthorhombic,65,mmm
442,mp-1102558,12,3,Ni-P-Tm,0.0,hexagonal,194,6/mmm
443,mp-1102757,12,3,Ga-Ho-Pt,0.0,orthorhombic,62,mmm
444,mp-1104008,14,2,Ga-Nd,0.0,tetragonal,125,4/mmm
445,mp-1104658,14,3,Re-Si-Sm,0.0,tetragonal,136,4/mmm
446,mp-1106219,18,3,Al-Pb-Zr,0.0,hexagonal,193,6/mmm
447,mp-1172870,19,4,Cu-Ho-K-S,0.8997999999999999,monoclinic,12,2/m
448,mp-1189748,20,2,Lu-Te,0.5878999999999999,orthorhombic,70,mmm
449,mp-1190157,22,3,Al-Ba-Pt,0.0,orthorhombic,63,mmm
450,mp-1195700,78,4,Ho-Na-O-Si,3.9722999999999997,hexagonal,176,6/m
451,mp-1196446,128,5,As-H-Li-O-S,2.3283,monoclinic,13,2/m
452,mp-1198692,36,2,Ge-Ti,0.0,orthorhombic,62,mmm
453,mp-1201622,32,3,B-Br-P,2.7254,orthorhombic,62,mmm
454,mp-1203550,42,2,Ge-Tm,0.0,tetragonal,139,4/mmm
455,mp-1203616,106,3,Al-Cr-Y,0.0,hexagonal,193,6/mmm
456,mp-1204495,52,4,B-Ge-O-Tb,4.5992,orthorhombic,60,mmm
457,mp-1204807,40,3,Er-Re-Si,0.0,tetragonal,128,4/mmm
458,mp-15958,20,3,Nb-S-V,0.0,hexagonal,182,622
459,mp-1620,3,2,Si-W,0.0,tetragonal,139,4/mmm
460,mp-16998,31,4,Ba-Nb-O-Te,2.214,monoclinic,12,2/m
461,mp-18659,26,4,Co-O-P-Sr,2.8715,triclinic,2,-1
462,mp-19498,64,5,Cr-F-K-O-P,3.0065999999999997,orthorhombic,33,mm2
463,mp-19893,20,3,C-O-Pb,3.3407000000000004,orthorhombic,62,mmm
464,mp-20096,8,3,F-Mn-Sn,2.6338,trigonal,148,-3
465,mp-21294,6,2,In-Y,0.0,hexagonal,194,6/mmm
466,mp-21297,12,3,Li-Ru-Sn,0.0,tetragonal,140,4/mmm
467,mp-2367,3,2,C-La,0.0,tetragonal,139,4/mmm
468,mp-24147,3,2,Ac-H,0.0,cubic,225,m-3m
469,mp-27288,36,3,F-Ru-Xe,0.9654000000000003,monoclinic,14,2/m
470,mp-27437,34,3,I-O-Zr,3.2024,tetragonal,85,4/m
471,mp-28146,56,3,Ga-Li-O,2.5222999999999995,cubic,212,432
472,mp-28467,22,3,Cs-Cu-Se,0.0,orthorhombic,63,mmm
473,mp-28957,64,3,Ni-O-P,4.6421,monoclinic,14,2/m
474,mp-29027,8,3,I-O-Ta,0.9265999999999996,monoclinic,12,2/m
475,mp-29215,76,3,O-P-Te,3.0667,monoclinic,14,2/m
476,mp-29361,22,3,K-O-U,1.6672,monoclinic,4,2
477,mp-30337,12,2,Al-W,0.0,hexagonal,182,622
478,mp-31330,9,3,In-Nd-Rh,0.0,hexagonal,189,-6m2
479,mp-4034,8,3,La-Se-Te,0.0,orthorhombic,63,mmm
480,mp-411,12,2,Co-Er,0.0,trigonal,166,-3m
481,mp-4727,56,3,Ba-Sb-Se,0.9964,monoclinic,14,2/m
482,mp-4995,20,3,Li-O-Sb,2.1517,orthorhombic,52,mmm
483,mp-541772,14,3,Bi-Br-Ru,0.5697000000000001,monoclinic,12,2/m
484,mp-5517,5,3,Ni-P-Tb,0.0,tetragonal,139,4/mmm
485,mp-552162,40,4,Fe-O-Re-Sr,0.0,tetragonal,87,4/m
486,mp-554389,22,3,Bi-S-Ta,0.0,hexagonal,193,6/mmm
487,mp-555736,28,4,Ba-Cl-Hg-O,2.1378,tetragonal,127,4/mmm
488,mp-555885,38,4,Ag-O-Sr-V,2.1241,tetragonal,125,4/mmm
489,mp-556836,80,5,C-Eu-F-Na-O,0.02460000000000001,orthorhombic,61,mmm
490,mp-557086,28,4,F-Mo-O-Tm,3.7428999999999997,monoclinic,14,2/m
491,mp-557539,8,2,F-Mo,3.6417,trigonal,167,-3m
492,mp-558267,60,6,B-H-Li-Na-O-Si,5.2406,monoclinic,14,2/m
493,mp-559792,59,4,As-F-Nd-Xe,2.6465,monoclinic,12,2/m
494,mp-560019,34,4,B-Ge-K-O,3.8682999999999996,monoclinic,5,2
495,mp-560297,32,4,Li-O-Si-Ta,3.8064999999999998,monoclinic,14,2/m
496,mp-560742,28,4,Ba-O-P-Te,3.5039000000000002,triclinic,2,-1
497,mp-560789,40,4,Cl-F-I-Sb,1.8658,orthorhombic,64,mmm
498,mp-567197,6,3,Au-Sn-Y,0.0,hexagonal,186,6mm
499,mp-567492,20,3,C-Ce-W,0.0,tetragonal,136,4/mmm
500,mp-570136,12,2,Cu-I,1.4615,trigonal,156,3m
501,mp-571167,60,3,Nd-Ni-Sb,0.0,orthorhombic,57,mmm
502,mp-571438,13,2,Be-V,0.0,tetragonal,139,4/mmm
503,mp-571575,60,3,Br-C-Pr,0.6061000000000001,triclinic,2,-1
504,mp-642735,14,3,H-Pt-Rb,3.3391,tetragonal,136,4/mmm
505,mp-645799,56,4,O-P-Pb-V,2.2786,monoclinic,14,2/m
506,mp-6571,44,4,As-Ba-Cu-O,0.47920000000000007,monoclinic,14,2/m
507,mp-6669,42,4,F-O-P-Sr,5.2119,hexagonal,176,6/m
508,mp-743,8,2,N-Rb,4.1977,tetragonal,140,4/mmm
509,mp-779221,68,4,Br-C-H-P,2.5267000000000004,monoclinic,14,2/m
510,mp-79,2,1,Zn,0.0,hexagonal,194,6/mmm
511,mp-8375,5,3,Si-Tc-Th,0.0,tetragonal,139,4/mmm
512,mp-862332,8,2,Hg-La,0.0,hexagonal,194,6/mmm
513,mp-865403,10,3,Ge-Mg-Tm,0.0,tetragonal,127,4/mmm
514,mp-8667,12,3,B-C-Ce,0.0,trigonal,166,-3m
515,mp-8994,9,3,F-Nb-Rb,0.23009999999999997,trigonal,164,-3m
516,mp-932,4,2,Ga-Sc,0.0,cubic,221,m-3m
517,mp-973921,21,3,As-Lu-Ni,0.0,hexagonal,174,-6
518,mp-976955,18,3,F-Li-Ru,0.047799999999999954,tetragonal,136,4/mmm
519,mp-1018764,6,3,Ho-Li-Sb,0.0,trigonal,164,-3m
520,mp-1019555,46,5,B-Ba-Li-Na-O,5.2185,trigonal,148,-3
521,mp-1020634,36,4,B-Mg-O-Sr,4.6951,monoclinic,14,2/m
522,mp-10780,4,3,Rb-Se-Sm,1.9752999999999998,trigonal,166,-3m
523,mp-1078499,9,3,Co-Er-Ge,0.0,monoclinic,12,2/m
524,mp-1078938,8,3,Al-Pd-Y,0.0,tetragonal,139,4/mmm
525,mp-1079112,10,3,In-Pd-Y,0.0,tetragonal,127,4/mmm
526,mp-1080715,9,3,Ru-Sc-Si,0.0,hexagonal,189,-6m2
527,mp-1080787,10,4,Gd-O-Ru-Sr,0.0,monoclinic,12,2/m
528,mp-1091394,10,4,Ba-I-Na-O,2.2419000000000002,cubic,225,m-3m
529,mp-1102945,12,3,Ge-Hf-Rh,0.0,orthorhombic,62,mmm
530,mp-1103022,12,3,Ga-Pd-Tm,0.0,orthorhombic,62,mmm
531,mp-1103158,12,3,Ge-Ir-Ti,0.0,orthorhombic,62,mmm
532,mp-1105496,18,3,Hg-Rb-Se,1.0617,orthorhombic,72,mmm
533,mp-1106351,17,3,As-Nd-Os,0.0,cubic,204,m-3
534,mp-11605,16,4,Cu-K-S-Tb,1.0076999999999998,orthorhombic,63,mmm
535,mp-1190452,21,5,Co-O-S-Sm-Te,3.122,triclinic,2,-1
536,mp-1191317,24,4,Co-Ge-O-Sr,2.1467,tetragonal,113,-42m
537,mp-1191419,24,4,Cu-Eu-Nd-S,0.0,orthorhombic,62,mmm
538,mp-1191428,21,3,Co-P-Sc,0.0,hexagonal,174,-6
539,mp-1192672,30,4,Ba-F-Nb-Xe,2.7264999999999997,orthorhombic,69,mmm
540,mp-1195296,48,4,K-O-S-Sb,4.231199999999999,monoclinic,14,2/m
541,mp-1196004,38,3,O-Re-Sb,2.8768000000000002,triclinic,2,-1
542,mp-1196343,58,4,Ba-O-Rb-V,3.0652,trigonal,161,3m
543,mp-1197511,74,4,B-Mn-Ru-Ti,0.0,tetragonal,127,4/mmm
544,mp-1199544,46,3,Co-Er-Si,0.0,monoclinic,14,2/m
545,mp-1200053,36,3,Fe-Lu-P,0.0,orthorhombic,62,mmm
546,mp-1202733,42,4,B-F-O-Pb,3.1978000000000004,hexagonal,176,6/m
547,mp-1203103,40,2,Ga-Nd,0.0,tetragonal,140,4/mmm
548,mp-1203289,128,4,Cs-Ge-O-Sb,1.6632999999999998,tetragonal,98,422
549,mp-12724,8,2,Sr-Zn,0.0,orthorhombic,62,mmm
550,mp-1285,6,2,O-Pt,0.6628999999999996,orthorhombic,58,mmm
551,mp-13196,24,3,O-Sb-Sm,2.2899,monoclinic,14,2/m
552,mp-1487,2,2,Al-Ni,0.0,cubic,221,m-3m
553,mp-1491,3,2,B-V,0.0,hexagonal,191,6/mmm
554,mp-1782,2,2,Sc-Se,0.0,cubic,225,m-3m
555,mp-1788,28,2,As-O,1.426,orthorhombic,19,222
556,mp-18487,32,4,K-O-Te-V,3.3465000000000003,monoclinic,14,2/m
557,mp-18974,20,3,Ho-Ni-O,0.0,orthorhombic,62,mmm
558,mp-19144,22,3,O-Rb-W,2.423,monoclinic,14,2/m
559,mp-19464,52,4,Lu-Mo-Na-O,3.8301999999999996,tetragonal,88,4/m
560,mp-21387,9,3,Ce-In-Pd,0.0,hexagonal,189,-6m2
561,mp-21710,36,3,Au-Ca-Ge,0.0,orthorhombic,62,mmm
562,mp-22435,5,3,B-Ce-Pt,0.0,tetragonal,99,4mm
563,mp-22801,12,3,Lu-Rh-Si,0.0,orthorhombic,62,mmm
564,mp-23083,12,4,As-Br-K-O,2.8419,hexagonal,191,6/mmm
565,mp-23137,10,4,Ba-Bi-O-Y,1.8249,cubic,225,m-3m
566,mp-24001,28,5,H-Na-O-P-Zn,3.9691,triclinic,2,-1
567,mp-24171,36,4,H-O-P-Sr,5.779800000000001,monoclinic,14,2/m
568,mp-27257,16,2,Br-P,3.3482000000000003,orthorhombic,62,mmm
569,mp-27764,30,3,I-K-O,1.9410000000000003,hexagonal,194,6/mmm
570,mp-28232,16,3,Mg-O-Ti,2.7097000000000007,orthorhombic,63,mmm
571,mp-28369,10,3,Cl-Ge-H,4.7582,orthorhombic,36,mm2
572,mp-28472,39,3,C-Er-Ru,0.0,monoclinic,8,m
573,mp-28778,24,3,F-K-Sc,6.0976,monoclinic,12,2/m
574,mp-2960,18,3,Hf-Rh-Sn,0.0,hexagonal,190,-6m2
575,mp-29666,5,3,Bi-Se-Te,0.5441999999999996,trigonal,166,-3m
576,mp-30512,9,3,Ce-Pd-Tl,0.0,hexagonal,189,-6m2
577,mp-30598,8,3,Cu-Sn-Sr,0.0,orthorhombic,63,mmm
578,mp-31269,22,3,Na-O-S,5.2697,triclinic,2,-1
579,mp-4971,30,3,K-Se-Sn,1.4545000000000001,orthorhombic,68,mmm
580,mp-5025,8,3,C-S-Zr,0.0,hexagonal,194,6/mmm
581,mp-504838,10,3,Cs-P-S,1.9445000000000001,orthorhombic,71,mmm
582,mp-505697,31,4,Bi-O-P-Pb,3.4035999999999995,triclinic,2,-1
583,mp-536,5,2,Th-Zn,0.0,tetragonal,139,4/mmm
584,mp-540633,28,4,Ge-Nb-O-Rb,3.1728,hexagonal,188,-6m2
585,mp-542754,40,3,Os-Si-Tb,0.0,tetragonal,128,4/mmm
586,mp-554303,26,4,Cl-La-O-U,1.5771999999999995,hexagonal,176,6/m
587,mp-555417,50,4,K-Mo-O-Th,4.0045,tetragonal,88,4/m
588,mp-556399,92,4,I-La-O-Ti,2.8572,monoclinic,14,2/m
589,mp-556442,44,3,F-O-Tc,1.8738,monoclinic,14,2/m
590,mp-556516,27,2,S-Tl,0.899,trigonal,146,3
591,mp-556756,48,4,K-O-P-Sb,2.2135,monoclinic,15,2/m
592,mp-558681,40,4,Cl-F-O-P,5.7341,orthorhombic,62,mmm
593,mp-559814,44,4,I-Li-S-Sb,2.5081999999999995,orthorhombic,58,mmm
594,mp-573622,38,2,Co-Dy,0.0,monoclinic,14,2/m
595,mp-615760,26,3,Ba-In-Sb,0.0,orthorhombic,55,mmm
596,mp-6178,10,4,Cs-F-K-Ti,0.0,cubic,225,m-3m
597,mp-635,4,2,Rh-Sc,0.0,cubic,221,m-3m
598,mp-642655,32,3,F-Gd-K,0.24380000000000002,orthorhombic,62,mmm
599,mp-645340,160,3,B-Nd-O,5.254999999999999,orthorhombic,62,mmm
600,mp-647247,30,3,Er-Ga-Os,0.0,tetragonal,127,4/mmm
601,mp-6694,30,4,Cs-O-Si-Zr,4.7914,hexagonal,176,6/m
602,mp-6908,9,3,Mg-Y-Zn,0.0,hexagonal,189,-6m2
603,mp-739,8,2,P-Ti,0.0,hexagonal,194,6/mmm
604,mp-777297,48,4,C-H-K-N,3.8504,tetragonal,130,4/mmm
605,mp-8042,12,3,Ge-O-Zr,3.7884,tetragonal,88,4/m
606,mp-9973,4,2,B-V,0.0,orthorhombic,63,mmm
607,mp-999471,4,3,Na-Nd-Se,1.8264,trigonal,166,-3m
608,mp-1078527,9,3,Al-Pd-Th,0.0,hexagonal,189,-6m2
609,mp-1095324,11,3,In-Rh-U,0.0,tetragonal,123,4/mmm
610,mp-1095634,12,3,As-Ru-Te,0.9931000000000001,monoclinic,14,2/m
611,mp-1098,14,2,As-Yb,0.0,cubic,220,-43m
612,mp-1104610,14,2,Eu-Pd,0.0,monoclinic,15,2/m
613,mp-11533,6,3,Ni-Zn-Zr,0.0,cubic,216,-43m
614,mp-11544,12,2,Pb-Yb,0.0,orthorhombic,62,mmm
615,mp-1190096,16,3,C-Tb-W,0.0,orthorhombic,62,mmm
616,mp-1195141,32,3,S-Sr-U,0.0,monoclinic,14,2/m
617,mp-1195189,72,4,H-O-P-Tb,5.8711,monoclinic,14,2/m
618,mp-1195810,72,4,Ag-I-O-Y,2.3973999999999998,monoclinic,9,m
619,mp-1197203,32,4,Ag-Cd-Ge-S,0.8351000000000002,orthorhombic,33,mm2
620,mp-11973,9,3,Rh-Sn-Yb,0.0,hexagonal,189,-6m2
621,mp-1198509,38,4,Ge-O-Pb-Se,3.3278000000000003,monoclinic,14,2/m
622,mp-1198565,52,5,Cl-Cu-O-Pb-Se,0.0,monoclinic,15,2/m
623,mp-1202025,36,3,Ge-V-Zr,0.0,orthorhombic,62,mmm
624,mp-1203235,32,3,Cu-O-P,0.0,orthorhombic,58,mmm
625,mp-12451,20,4,La-Li-O-Os,0.3501000000000003,monoclinic,14,2/m
626,mp-15973,14,3,Cr-Hg-S,0.1593,cubic,227,m-3m
627,mp-17242,34,3,Nb-O-P,0.0,trigonal,167,-3m
628,mp-1734,6,2,Ca-Zn,0.0,hexagonal,191,6/mmm
629,mp-1753,2,2,As-Th,0.0,cubic,225,m-3m
630,mp-19080,24,3,Mn-Na-O,1.5444000000000002,triclinic,2,-1
631,mp-20144,12,3,Cr-Nb-P,0.0,orthorhombic,62,mmm
632,mp-20695,4,2,In-Zr,0.0,cubic,221,m-3m
633,mp-21651,32,3,Ce-Ge-Ru,0.0,orthorhombic,62,mmm
634,mp-21653,36,3,Ba-N-Ni,0.0,orthorhombic,62,mmm
635,mp-22668,20,3,Co-O-Y,0.0,orthorhombic,62,mmm
636,mp-22687,5,2,Ba-In,0.0,tetragonal,139,4/mmm
637,mp-23050,6,3,Cl-Gd-O,2.978,tetragonal,129,4/mmm
638,mp-23064,36,3,Bi-Mo-O,2.1438,orthorhombic,29,mm2
639,mp-23336,15,3,Cl-Cs-Mn,1.5002000000000002,trigonal,166,-3m
640,mp-27517,14,3,Co-I-Rb,0.5718999999999999,monoclinic,11,2/m
641,mp-27936,32,3,F-Na-Sb,4.896000000000001,orthorhombic,19,222
642,mp-28074,16,3,F-Pa-Rb,4.0043,orthorhombic,67,mmm
643,mp-28489,22,3,Ca-Ga-N,0.039899999999999824,orthorhombic,64,mmm
644,mp-29175,8,3,Au-Ca-N,0.08879999999999999,orthorhombic,63,mmm
645,mp-30236,64,3,As-Se-Tl,1.1514000000000002,monoclinic,14,2/m
646,mp-30522,32,2,Ir-Nd,0.0,tetragonal,130,4/mmm
647,mp-30816,4,3,Al-Li-Pd,0.0,cubic,216,-43m
648,mp-31065,28,3,O-Sc-Se,3.8079,hexagonal,176,6/m
649,mp-31301,16,3,Au-Li-Sn,0.0,hexagonal,186,6mm
650,mp-3166,5,3,Os-Si-Th,0.0,tetragonal,139,4/mmm
651,mp-32,2,1,Ge,0.0,cubic,227,m-3m
652,mp-4875,12,3,Gd-O-Ta,3.2929,monoclinic,13,2/m
653,mp-556560,8,2,F-Mn,0.5113999999999999,monoclinic,15,2/m
654,mp-557519,8,3,Ca-Cr-F,1.8204000000000002,trigonal,148,-3
655,mp-557637,24,3,Hg-O-Se,2.5133,orthorhombic,72,mmm
656,mp-559574,48,4,B-K-O-Sm,3.4183999999999997,orthorhombic,62,mmm
657,mp-559994,56,4,Br-La-N-S,1.4089999999999998,orthorhombic,62,mmm
658,mp-561434,30,4,Hg-Rb-S-Sn,1.6562999999999999,monoclinic,14,2/m
659,mp-561448,92,4,As-Ce-Na-O,1.5519,tetragonal,130,4/mmm
660,mp-567280,32,2,Bi-Yb,0.0,orthorhombic,62,mmm
661,mp-568335,87,2,Cs-Hg,0.0,cubic,204,m-3
662,mp-568914,9,3,Cl-K-W,0.0,cubic,225,m-3m
663,mp-572767,12,3,Au-Cs-F,2.4479,orthorhombic,71,mmm
664,mp-6018,30,4,Ba-Nd-O-Ru,0.0,hexagonal,194,6/mmm
665,mp-620571,12,3,Ca-In-Pd,0.0,orthorhombic,62,mmm
666,mp-641683,22,3,Eu-Ir-O,0.0,cubic,227,m-3m
667,mp-6787,104,4,B-Li-O-Rb,4.8696,orthorhombic,19,222
668,mp-683974,168,3,O-Pr-Se,3.6441,monoclinic,14,2/m
669,mp-699498,106,5,Cu-H-O-P-U,0.8594999999999999,tetragonal,126,4/mmm
670,mp-753669,13,3,Hf-Mn-Sn,0.0,hexagonal,191,6/mmm
671,mp-8133,18,3,La-O-P,4.8969000000000005,hexagonal,180,622
672,mp-867975,112,4,B-Cs-H-O,5.0467,monoclinic,14,2/m
673,mp-956,8,2,Si-U,0.0,tetragonal,140,4/mmm
674,mp-1018808,6,3,Co-Ge-Mg,0.0,tetragonal,129,4/mmm
675,mp-1025175,7,3,C-Cr-Lu,0.0,monoclinic,12,2/m
676,mp-1076,7,2,B-K,0.0,cubic,221,m-3m
677,mp-1078948,10,3,B-Ir-Nd,0.0,orthorhombic,70,mmm
678,mp-1080381,6,3,B-Ir-Sm,0.0,hexagonal,191,6/mmm
679,mp-1095605,12,3,Al-Gd-Ni,0.0,orthorhombic,63,mmm
680,mp-1103989,15,3,Mo-Nd-S,0.0,trigonal,148,-3
681,mp-11606,16,4,Cu-Ho-K-S,1.0606,orthorhombic,63,mmm
682,mp-1173798,46,5,Al-H-Na-O-Si,4.532,orthorhombic,43,mm2
683,mp-11765,9,2,Se-Ti,0.0,tetragonal,87,4/m
684,mp-1188666,20,3,Cu-Sb-Sm,0.4051,cubic,220,-43m
685,mp-1190583,24,2,Nb-S,0.0,monoclinic,11,2/m
686,mp-1192130,22,3,Cd-O-Tc,0.0,cubic,227,m-3m
687,mp-1192498,29,2,Mn-Tm,0.0,cubic,225,m-3m
688,mp-1193312,28,3,Br-Cs-Er,4.2885,trigonal,167,-3m
689,mp-1195363,56,3,Bi-Br-Rb,2.818,monoclinic,14,2/m
690,mp-1197963,64,6,B-Ga-I-K-S-Sm,2.4325,hexagonal,182,622
691,mp-1198134,32,2,As-Ta,0.0,tetragonal,86,4/m
692,mp-1200998,76,4,Ba-H-O-Pt,2.4505,orthorhombic,61,mmm
693,mp-1202825,76,3,Cs-Lu-S,2.0075000000000003,orthorhombic,64,mmm
694,mp-12277,9,3,Ag-Ca-P,0.19350000000000023,hexagonal,189,-6m2
695,mp-12728,12,4,Cu-Eu-S-Tm,0.23580000000000023,orthorhombic,63,mmm
696,mp-1278,6,2,Si-Zr,0.0,tetragonal,140,4/mmm
697,mp-12902,8,3,Ag-Er-Te,1.3114,tetragonal,113,-42m
698,mp-15643,12,3,Ge-Mg-Sr,0.0862999999999996,orthorhombic,62,mmm
699,mp-17045,16,2,Hf-Rh,0.0,orthorhombic,55,mmm
700,mp-19340,8,3,Li-O-V,0.0,trigonal,166,2/m
701,mp-20405,14,2,Ga-V,0.0,tetragonal,127,4/mmm
702,mp-21597,28,3,Ce-Ge-Rh,0.0,orthorhombic,57,mmm
